ListingMonth,host_total_listings,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month,PricePerNight
4.8,10,1,1.5,1,1,1,4,5,100,0.1,37
3.8,7,2,1,1,1,1,1,51,98,1.55,66
2.1,34,6,1,2,2,4,2,26,88,1.15,103
1.6,2,4,1,1,2,4,2,83,91,4.51,137
3.6,10,2,1,1,1,2,1,92,88,4.03,45
1.1,6,3,1,1,2,2,2,47,97,4.22,95
8.4,17,2,1,1,1,1,2,29,89,0.45,36
1.3,569,2,1,1,1,1,1,2,100,2,40
6.1,896,6,2,3,3,6,2,36,95,1.24,201
7.7,16,3,2,1,2,2,1,5,88,0.25,28
0.7,2,8,1,3,4,1,2,10,92,3.06,98
3.9,4,2,1,1,1,1,1,35,99,0.85,83
4.9,1,4,1,1,1,2,1,246,98,4.34,109
5,2,4,1,2,2,4,2,65,96,3.34,84
5.3,1,2,1,0,1,2,2,175,99,4.46,87
8.1,13,8,2,2,4,1,1,133,82,2.04,97
7,4,4,1,2,2,1,2,153,93,3.3,76
6.5,1,6,1,2,2,4,2,97,99,4.72,71
7.4,1,5,1,3,4,4,2,133,97,1.49,85
4.8,26,6,1,3,3,1,1,2,100,2,104
2.5,5,2,1,1,1,1,2,7,100,0.73,45
1.5,2,4,1,2,2,1,2,58,92,4.08,108
6,2,4,2,2,2,1,1,20,95,2.25,156
1.7,117,8,3,3,5,1,3,31,95,2.77,302
2.6,1,4,1,2,3,4,32,86,96,2.86,103
4.5,1,7,2,3,4,6,2,122,98,3.25,96
4.7,1,3,1,1,2,1,1,62,96,1.32,69
3.6,10,5,2,2,4,2,2,55,96,5.03,171
4.5,1,5,1.5,2,2,4,2,126,100,2.89,134
3.8,2,4,1,3,3,2,2,34,100,2.56,52
4.9,1,1,1,1,1,1,4,52,93,0.92,63
6,1,6,2,2,2,5,1,85,94,3.97,156
5.6,3,6,1,2,2,2,2,100,96,4.59,187
4.5,2,3,1,0,2,2,2,167,99,4.16,100
4.1,0,2,1,1,1,1,2,6,93,1.62,38
6.5,56,8,1.5,3,3,6,1,96,96,2.12,122
6.1,896,4,2,2,2,4,2,84,93,1.99,185
2.2,58,6,1,2,3,2,1,48,91,3.6,83
5.8,7,2,1,1,1,2,1,7,91,0.17,98
8.6,1,3,1,1,1,2,1,268,98,2.6,92
3.9,1,4,1,1,2,1,2,8,100,1.49,111
8.8,21,6,1,2,2,4,2,40,93,0.73,243
1.7,7,6,1,2,2,4,2,26,99,4.17,124
2.2,1,6,1,2,2,1,2,94,97,4.75,199
2,0,4,1,2,2,1,2,6,100,1.61,145
3.5,38,4,1,1,1,2,2,37,95,3.79,91
0.8,3,2,1,1,1,2,1,26,96,3.71,101
4.7,12,6,1.5,4,5,2,2,18,95,0.33,173
4.2,2,2,1,1,0,1,2,51,96,1.2,39
2.9,10,6,2,2,3,4,2,12,98,2.67,217
2.8,0,16,5,8,9,1,2,4,100,0.93,403
5.8,5,16,4,7,9,12,1,11,95,0.86,505
7.3,2,2,1.5,1,1,2,1,46,95,0.86,105
4.2,82,3,1,0,1,1,1,362,90,8.38,10
8,1,8,2,4,4,5,3,3,100,0.07,305
4.8,26,6,1,3,3,1,1,63,95,4,504
1.7,117,8,2,3,4,1,1,15,97,3.63,204
0.5,0,10,1,3,6,4,2,8,95,2.4,251
7.2,4,6,1,2,2,4,2,64,94,5.18,115
3,1,2,1,1,1,2,2,34,98,1.75,146
3.8,7,2,1,1,1,2,2,48,93,2.25,25
1.5,28,1,1,1,1,1,1,4,90,0.78,44
6.1,896,6,2,2,3,4,2,31,94,0.76,117
3.6,596,4,1,1,2,1,2,1,100,0.57,395
5.4,1,2,1,0,1,1,1,17,91,2.2,39
1.7,117,6,2,2,4,1,3,26,89,4.06,306
0.4,0,5,1,3,3,5,1,23,96,6.51,55
4.5,2,4,1,2,2,4,20,17,94,0.49,77
6.6,1,6,1,2,2,5,2,38,100,1.12,139
3.5,1,5,1,1,3,2,1,28,100,1.32,89
1.7,117,4,1,1,3,1,3,43,99,4.02,252
6.9,1,4,2,2,2,2,2,13,100,0.63,157
2,6,7,1.5,1,4,3,1,7,94,0.81,239
3.7,1,8,2,3,3,5,1,129,99,6.14,137
1.7,2,6,3,3,3,6,2,25,94,3.1,165
8.4,17,2,1,1,1,1,1,13,91,0.77,28
1.7,117,4,2,2,4,1,3,23,98,3.97,298
1.3,569,4,1,1,1,1,1,9,93,5.09,31
6.4,36,2,1,0,1,1,31,1,100,0.61,112
5.2,1,2,1,1,1,1,2,17,100,0.95,163
4.7,2,5,1,2,2,1,1,7,100,0.84,53
6.6,3,8,2.5,3,3,6,2,5,96,1.67,225
3.6,1,4,1.5,2,2,2,2,85,95,2.65,122
4.7,2,4,1,2,2,2,3,16,100,0.47,113
6.2,13,6,1,0,3,2,1,201,93,4.19,92
3.6,2,8,1,3,4,4,2,20,96,1.87,54
3,6,2,1,1,4,1,1,13,98,1.46,22
3.6,596,4,1,1,2,1,2,3,100,2.73,400
4.3,2,4,1,1,3,2,1,76,94,2.49,105
7.4,5,2,1,1,1,2,30,24,90,0.36,95
3,2,3,1,0,1,3,2,36,98,3.12,84
4.3,4,4,1,1,2,1,3,117,99,5.16,73
3.8,9,7,1,2,4,2,3,17,94,0.94,153
5.1,0,2,1,1,1,1,2,1,100,0.19,145
2.9,13,2,1,1,0,2,1,18,96,1.19,48
3.6,596,6,2,2,3,1,2,51,97,2.91,255
5.5,1,2,1,1,1,1,28,1,80,0.19,27
6.1,896,4,2,2,2,4,2,23,91,0.81,136
5.2,14,4,1,1,2,2,2,4,90,1.38,83
3.8,1,2,1,1,1,2,1,78,92,2.91,65
3.2,3,10,2.5,4,5,1,3,52,99,1.5,797
5.8,1,8,3.5,4,7,8,3,3,100,0.1,604
7.4,77,2,1,1,1,1,31,2,100,0.41,144
4.4,1,2,1,1,1,1,1,5,100,0.93,30
5.8,7,6,2,2,3,4,2,80,98,1.99,100
6.1,896,4,1,1,2,2,2,2,60,0.71,140
5.1,2,12,2,3,13,4,2,10,100,0.3,953
7.2,69,2,2,1,2,2,3,1,100,1,63
1.3,6,8,2,3,3,8,3,11,98,1.18,319
4.7,12,2,1.5,1,2,1,2,5,96,0.26,40
4.8,26,3,1,1,1,1,1,33,95,1.68,101
1,24,6,2,2,3,4,2,6,90,1.19,707
4.8,26,3,1,1,1,1,1,40,97,2.04,104
6.6,1283,3,1,1,1,3,2,10,88,0.51,171
4.8,4,6,1,2,2,2,2,178,97,3.1,190
4.8,2,4,2,2,2,4,4,9,100,0.16,195
3.3,2,2,1,1,1,1,2,10,100,0.26,36
1.7,117,4,2,2,4,1,3,17,100,3,300
3.2,1,2,1,0,1,2,2,50,100,1.63,98
6.6,4,4,1,1,2,2,2,181,98,7.08,65
1.3,1,4,1,2,2,4,2,34,99,2.56,91
2.9,7,2,1,0,1,2,1,127,92,3.92,54
8.4,17,2,1,1,1,1,32,4,100,0.57,33
3.6,3,4,1,1,1,2,1,227,99,6.84,67
1.3,1,6,1,3,3,6,2,78,97,5.49,244
6.1,2,4,1.5,2,3,4,2,68,97,2.53,195
6.1,896,6,2,2,3,4,2,5,100,0.77,239
1.1,11,8,1,2,3,6,1,68,97,6.46,100
4.3,53,10,2,2,5,4,1,84,96,1.86,202
4.1,1,5,1,2,2,2,1,28,96,1.23,80
3.6,1,4,1,1,1,2,1,15,95,0.81,77
5.5,4,4,1,2,2,4,2,209,88,4.29,75
2.2,58,13,7,6,8,12,1,15,87,2.01,500
2.2,58,5,1,2,2,3,1,63,86,3.2,84
2.2,58,7,2,2,4,3,1,16,91,4.03,130
4.4,1,5,2.5,2,2,1,3,11,98,0.23,299
7.1,3,5,1,2,3,4,2,102,96,2.85,75
1.6,2,5,1,2,2,4,1,147,98,8.58,96
6.1,896,4,2,2,2,4,2,19,89,0.8,158
3.5,4,2,1,1,2,1,1,58,97,4.07,31
3.8,1,5,1,2,2,1,3,96,98,2.22,156
4.1,1,10,2,4,4,10,2,71,98,3.14,260
7.8,3,2,1,1,1,1,3,36,99,0.49,81
2.9,13,2,1,1,1,2,1,16,90,2.38,56
4,153,2,1,0,1,1,2,5,96,0.94,112
1.8,1,2,1,0,1,1,1,64,98,3,110
3.2,13,2,1,1,1,1,31,2,90,0.81,39
4.3,3,5,1,2,2,2,1,89,98,8.59,94
3.6,596,6,2,2,4,1,2,13,98,4.64,396
8.1,1,2,1,1,1,2,1,61,98,7.44,65
2.2,58,3,1,1,2,2,1,3,87,3,56
6.6,1,2,1,1,1,1,2,125,99,3.5,58
10.6,10,10,2.5,5,6,4,4,37,98,1.2,430
0.7,10,4,1,1,2,1,1,1,100,1,142
4.8,2,2,1,1,1,2,2,20,100,2.97,40
1.3,569,4,1,1,2,1,1,20,97,5.88,44
3.6,8,7,1,0,6,1,1,124,97,3.48,503
4.6,3,2,1,1,1,1,3,7,100,0.15,57
1.6,1,4,1,1,2,2,1,13,98,0.77,79
1.9,1,8,1,4,4,6,3,33,95,3.31,147
8.1,13,16,2,5,6,12,1,89,96,2.49,101
3.2,2,2,2,1,1,1,1,25,99,1.22,49
4.4,2,2,1.5,1,1,1,2,5,96,0.59,45
3,3,1,1,1,1,1,1,89,97,4.46,31
0.9,1,15,2,4,9,10,2,22,89,2.36,236
3.1,3,4,1,0,1,1,1,104,86,2.97,77
3.6,596,6,2,2,3,1,2,45,97,5.87,396
1.7,117,6,2,2,3,1,1,11,91,1.9,200
0.6,2,2,1,1,1,1,3,3,100,0.55,41
6.9,4,6,1,1,0,2,4,7,86,0.33,105
6.9,7,8,3,3,3,6,3,141,99,2.07,444
4.5,2,4,1,2,3,2,2,37,98,4.98,66
4.4,8,1,2,1,1,1,2,23,93,2.41,33
1.1,11,8,1,3,4,6,1,8,93,1.67,131
5.1,2,2,1.5,1,1,1,1,84,97,10,59
1.6,1,5,1,1,1,3,1,119,97,9.65,100
1,1,3,1,1,2,2,2,46,97,4.29,125
4.8,7,1,1.5,1,2,1,5,4,85,0.43,15
2.7,2,4,1,1,2,2,2,50,94,1.59,99
4.8,7,2,3,1,1,1,2,41,96,0.97,26
1.7,2,8,2,3,4,4,1,10,84,0.72,204
1.1,1,4,1.5,4,3,4,3,6,77,0.52,202
6.1,896,2,1,0,1,2,2,72,93,1.77,112
2.3,1,4,1,1,1,2,1,20,92,1.44,102
6.2,33,7,2,2,4,3,1,20,98,3.26,119
7.1,3,3,1,1,2,1,2,40,98,2.49,37
3.6,10,2,1,1,1,1,1,91,85,4.2,48
3.8,1,4,1,1,1,2,2,43,99,4.62,90
2.5,4,10,1,4,4,8,1,39,95,3.4,253
4.4,63,2,1,0,1,2,2,77,97,3.96,22
1.8,3,2,2,1,1,1,1,107,98,5.19,56
7.4,77,4,2,2,1,1,90,6,85,0.09,198
4.4,63,5,1,2,2,4,1,97,97,5.55,23
4,1,2,2,1,1,1,1,27,97,1.84,69
8,5,6,1,3,3,1,1,92,98,4.29,151
1.7,3,5,1,1,1,2,1,113,95,5.81,59
7.5,2,2,1,1,1,1,31,59,99,1.06,79
1.7,117,6,2.5,2,4,1,3,32,99,3.04,398
5.7,6,6,2,2,4,4,2,60,98,3.67,188
8.2,3,2,1,1,1,1,2,29,100,0.94,45
4.1,1,2,1,1,1,1,1,84,95,3.6,73
5.1,2,4,1,1,1,2,1,182,96,4.19,75
3.6,596,4,1,1,1,1,2,23,96,2.29,400
1.1,11,6,1,2,1,2,1,25,98,3.42,91
5.2,9,2,1,1,1,2,2,24,83,0.6,75
4.3,53,10,2,2,4,4,2,106,92,3.1,203
0.5,0,6,1,3,3,6,1,3,93,0.71,298
7.2,69,1,1,1,1,1,3,1,100,0.42,43
2.2,58,10,3,4,9,6,1,35,90,2.73,181
7.1,15,6,2,2,6,1,20,1,100,0.25,203
4.1,1,4,1,2,2,2,3,21,98,1.08,107
3.9,1,3,1,1,1,3,2,76,99,1.84,68
5.2,14,5,2,1,1,2,1,53,98,4.82,53
5.7,6,8,2,3,5,4,2,52,100,4.91,253
2.1,3,5,1.5,2,2,4,2,24,96,1.12,76
4,1,1,1,2,1,2,3,21,84,0.95,43
4.2,82,2,1,0,1,1,1,70,85,5.33,11
6.5,2,6,1,2,2,4,3,32,96,0.46,249
11.3,5,6,1,3,3,1,2,85,96,4.05,169
6.2,13,4,1,1,1,2,1,37,88,3.6,121
3.5,38,7,1,2,5,4,2,16,100,3.64,121
5.8,5,10,2,3,4,4,1,40,98,3.72,250
1.9,3,2,1,1,1,1,1,102,100,4.63,40
2.7,1,2,1,1,1,1,2,25,99,2.19,77
3.7,1,6,1,3,2,4,1,15,99,1.46,105
10.6,10,4,1,2,2,2,4,16,90,0.23,219
10.7,3,6,2,3,3,4,2,47,89,0.42,197
6.5,56,2,1,1,1,1,2,24,98,0.86,22
6.2,2,4,1,1,1,2,2,72,98,1.55,101
7.2,1,2,1,1,1,2,3,23,97,0.3,197
4.1,6,2,2,1,1,1,1,36,96,2.62,88
2.2,58,6,1,2,3,2,1,48,92,3.7,89
1.7,3,2,1,1,1,1,1,24,93,1.3,66
5.6,3,6,1,3,3,2,2,65,98,4.43,59
2.3,3,6,1,2,5,1,2,65,96,8.9,179
4.2,2,10,4,5,5,1,2,7,100,0.18,298
6.6,1283,2,1,1,1,2,2,1,100,0.1,169
5.1,2,2,1,1,1,1,2,71,99,1.28,88
6.1,896,2,1,1,1,2,30,3,100,0.14,127
4.1,6,2,2,1,1,1,2,30,95,2.56,35
5,0,4,1,1,2,4,1,54,100,7.4,126
4.5,2,5,1,3,3,2,2,168,98,3.55,105
1.1,26,4,2,2,2,4,31,1,100,0.38,647
1.4,1,4,2,2,2,1,2,34,95,2.17,103
3.2,1,5,1,2,3,4,3,14,100,0.65,108
3.9,1,4,1,0,1,1,2,3,100,0.09,144
6.1,896,4,1,1,2,2,2,12,95,4.34,123
4.5,1,2,1,1,1,1,2,8,91,0.76,118
2.2,44,5,1,2,2,1,1,40,96,2.29,102
8.9,6,9,1,3,4,6,5,92,96,4.08,758
3.1,1,3,2,2,2,2,3,2,100,0.53,92
6.6,1,4,1,1,2,1,3,37,99,0.91,141
7.4,2,1,1,1,1,1,3,82,97,1.94,44
9.2,2,5,2,3,3,2,1,7,89,0.11,124
1.9,5,6,1,2,3,2,1,79,89,5.13,201
11.6,5,2,1,1,1,1,2,50,79,0.85,38
4.5,1,6,1,2,2,2,1,467,100,9.07,119
9.4,2,2,1,1,1,2,1,38,97,5.64,40
5.1,1,10,3.5,4,5,1,2,141,96,3.55,248
3.7,1,6,2,3,4,6,2,64,94,1.49,204
4.6,1,8,3.5,3,4,6,2,123,95,2.48,344
7,2,2,1,1,1,1,1,202,93,5.86,35
3.7,0,13,4,6,7,13,2,4,100,0.14,500
1.5,28,2,1,1,1,1,1,6,97,1.28,59
2.9,1,2,1,1,1,1,1,38,97,3.01,32
2.7,1,10,3,2,2,4,2,35,98,3.86,172
4.1,1,8,2,3,4,6,2,73,98,5.14,93
2.1,0,2,1,0,1,1,3,6,97,2.34,69
3.6,596,6,2,2,4,1,2,4,90,2.73,393
3.6,3,4,1,1,1,4,1,23,99,5.8,88
1,24,6,1,2,2,4,2,4,100,0.75,506
3.9,1,4,1,0,3,1,1,18,99,1.84,31
10.1,2,4,1,0,2,1,3,28,91,0.7,293
4,3,1,1,1,1,1,3,4,100,0.16,31
2.2,44,2,1,0,1,1,1,94,94,4.96,101
2.4,3,4,1,1,2,2,1,33,93,2.23,24
5.2,1,8,1.5,3,7,8,1,72,99,2.17,242
5.5,1,2,1,3,1,1,2,84,99,1.29,35
3.3,1,1,1,1,0,2,28,1,100,0.12,51
8.6,2,6,1,3,3,1,2,1,100,0.23,160
1.7,2,1,1.5,1,1,1,3,5,100,0.59,190
4.6,1,6,1,2,3,4,2,99,96,4.21,109
5.6,1,4,1,2,2,1,2,20,99,0.9,255
3.7,0,3,1,0,0,2,4,3,73,0.65,33
8.5,2,4,1,2,2,1,30,7,97,0.47,108
1.5,1,4,1,2,2,4,2,51,98,3.17,72
1.5,38,10,1,2,5,4,2,26,95,2.86,136
1.8,1,2,1,1,1,1,1,2,100,0.1,96
6.1,1,2,1,1,1,2,2,48,99,1.59,52
0.9,1,4,1,2,3,4,2,34,97,3.67,81
2.2,1,4,1,2,2,4,2,15,100,2.38,84
6.6,48,2,1,1,1,1,1,197,93,3.63,84
2,2,5,1,2,3,1,3,29,100,2.59,144
5.8,5,8,1,4,4,6,1,66,99,5.95,249
4,2,2,1,1,1,1,1,96,100,4.38,46
6.3,5,4,1.5,1,2,3,2,5,100,1.22,113
2.8,1,4,1,1,2,2,2,99,100,3.1,91
8.3,3,4,1,2,2,4,2,71,99,4.41,168
10.6,1,5,1,2,5,3,2,209,97,3.63,167
3.8,7,2,1,1,1,1,2,25,91,2.23,50
5.1,1,9,2,4,6,5,1,119,94,2.6,208
2.4,1,6,1,2,2,4,2,76,95,3.62,152
6.6,1,6,1,1,5,2,2,93,97,1.19,90
10,3,2,1,1,1,1,15,19,84,0.44,69
6.6,0,6,2,3,4,13,1,42,98,7.41,144
4.8,3,2,1.5,1,1,1,2,22,95,0.38,28
3.2,1,10,1.5,4,4,4,1,36,99,1.88,502
1.7,1,4,2,2,2,1,30,4,100,0.25,198
9.4,1,2,1,1,1,1,3,47,98,0.49,81
5.5,3,3,1,1,1,2,1,214,96,5.02,119
6.6,2,2,1,1,1,1,1,30,100,1.48,91
5.2,9,3,1,1,2,2,2,221,98,9.17,140
2.8,1,7,1,3,3,4,2,33,100,3.38,106
4.6,1,2,1,1,1,1,1,92,97,2.14,35
3.8,7,2,1,1,1,2,2,119,92,2.75,52
6.6,21,3,1,0,2,1,1,42,90,2.96,56
6.6,1,2,1,1,1,1,3,10,98,0.3,48
5.8,5,11,2,4,5,6,1,96,96,4.07,203
6.8,1,2,1,1,1,2,2,106,99,1.89,79
0.8,3,6,1,2,4,1,1,14,99,2.73,142
5.4,1,3,1,1,1,2,2,49,81,0.89,68
0.6,1,4,1,3,4,4,2,2,90,0.45,99
4.4,63,2,1,0,1,2,1,29,97,4.65,23
4.3,0,10,2,4,6,4,2,36,99,5.17,186
6.9,2,4,2,2,3,1,6,3,100,0.35,105
1.9,4,2,1.5,1,1,1,2,2,90,0.36,55
6.2,1,2,1,1,1,2,2,60,99,1.15,165
1.2,1,2,1,0,1,1,2,8,100,0.96,86
1.7,4,4,1,2,2,1,4,2,90,0.3,84
3.4,2,10,2,5,5,10,2,90,99,3.74,397
9,0,5,1.5,2,2,4,2,17,100,2.26,298
0.8,3,2,2,1,1,1,1,2,100,0.54,103
4.6,8,16,6.5,7,12,1,1,16,100,1.08,687
4.2,1,5,2,2,2,5,2,23,96,0.46,125
3.5,38,7,2,2,4,4,2,57,95,4.3,135
3.4,1,4,1,1,2,1,1,425,94,10.4,33
6.4,36,2,1,0,1,1,31,1,100,0.77,155
6.1,896,6,3,3,3,6,2,10,96,1.06,211
3,1,14,3.5,4,4,14,2,2,100,0.38,550
3.9,15,5,1,1,1,1,1,72,94,3.03,117
4.2,2,6,2,2,3,4,2,164,99,4.42,327
4.3,1,4,1,2,2,1,2,21,93,0.42,128
2.1,5,2,3,1,1,16,1,15,97,1.74,80
3,1,3,1,1,2,3,1,37,90,4.17,110
7.4,77,5,2,2,2,1,60,6,93,0.15,200
3.5,3,2,1,1,1,1,3,34,97,5.4,54
0.9,1,1,1,1,1,1,2,7,74,1.43,30
0.9,1,4,1,1,1,2,2,13,94,1.28,80
7.6,1,2,1,1,1,1,1,87,97,2.64,55
4.5,9,3,2,1,3,1,27,4,100,0.1,18
5.9,2,4,2,2,1,4,2,260,96,3.87,89
5.3,1,2,1,1,1,2,1,1,100,0.25,53
6.1,2,2,2,1,1,1,2,5,96,0.23,153
4.7,3,3,2,2,2,2,2,136,99,3.04,99
3.1,1,4,1,1,3,1,1,229,97,6.31,46
8.8,21,6,1,2,2,4,2,17,99,0.34,275
4.5,1,5,1,2,2,3,2,197,98,5.13,199
0.9,0,6,1,2,2,1,2,34,98,5.31,125
7.9,3,3,1,1,1,2,3,37,98,0.82,172
6,1,10,2.5,3,4,8,2,61,96,3.9,163
7.1,1,4,1,2,3,2,1,42,96,2.81,108
3.6,2,3,1,1,1,1,1,3,93,0.1,58
4.6,11,2,1,1,1,1,1,3,87,0.35,45
0.4,1,6,1,2,3,4,1,5,96,1.61,79
0.4,0,9,1,0,5,2,2,4,95,1.33,53
3.4,1,14,2,3,9,11,2,73,97,2.18,287
3.6,5,5,1,3,3,1,4,31,95,0.85,95
3.4,1,1,1,1,0,1,2,33,99,1.1,69
6.6,1283,4,2,2,2,4,2,5,100,0.54,253
4.3,53,10,2,2,5,4,1,98,96,4.58,400
2.4,1,4,1,2,3,4,2,91,98,4.7,73
4.1,2,6,1,3,3,5,2,6,97,1.03,105
6.1,4,6,1,2,5,4,1,82,93,2.69,191
6.2,1,2,1,1,1,1,3,15,95,0.43,49
2.3,7,16,4.5,8,9,10,1,43,88,2.42,981
1.7,2,3,1,1,1,3,1,40,97,5.04,122
6.1,4,6,1,2,5,3,1,64,94,1.99,121
5.6,1,6,2,2,3,4,2,31,96,1.3,101
1.8,3,8,2,3,3,6,2,32,92,3.36,204
6.6,1283,3,1,2,2,3,2,12,92,0.64,250
4.5,2,2,1,1,1,2,1,89,98,4.89,80
3.9,2,4,1,3,3,1,3,9,100,0.21,247
9.6,6,2,1,1,1,1,2,64,98,1.49,50
2.1,10,16,4,4,4,8,2,6,100,0.62,401
5.7,1,4,1,1,1,1,2,52,96,3.41,104
1.3,0,2,1,1,1,1,2,3,100,0.44,200
6.2,2,2,2,2,1,2,1,85,96,1.48,62
1.9,1,14,1.5,4,6,6,2,28,98,1.37,295
3.5,1,4,1,2,2,4,1,72,97,1.77,79
5,4,2,1,1,1,1,1,181,96,3.42,51
2.9,3,6,1,2,3,4,3,31,97,1.34,99
5.4,8,2,2.5,1,1,1,1,365,95,7.13,18
4.2,1,6,1.5,3,3,5,2,46,93,1.64,156
0.3,0,3,1,1,1,2,2,4,87,1.43,73
4.2,82,2,1,0,1,1,1,48,97,9.47,6
5,1,4,1,1,2,2,2,218,97,4.29,84
5.6,3,4,1,2,2,4,2,52,85,2.3,132
6.6,21,2,1,1,1,1,1,39,91,6.22,51
2.1,2,8,1,3,4,1,1,129,98,10.24,69
2,18,7,1,2,2,7,2,86,96,3.68,230
5.1,1,8,2.5,3,4,4,3,13,85,0.24,219
0.9,10,3,1,1,1,1,30,1,80,0.28,94
2.2,44,2,1,0,1,1,1,46,94,3.79,76
7.1,1,4,1,2,2,4,2,83,90,3.2,91
6.5,2,4,1,2,2,2,1,264,94,3.48,99
5.8,1,7,1,2,2,6,1,123,99,8.85,73
3.5,38,15,2,5,11,8,3,1,100,0.88,503
8.6,3,2,2.5,1,2,1,30,1,100,0.21,49
2.6,1,6,1,2,2,2,30,28,90,0.97,109
4.8,9,2,1,1,1,1,1,201,90,6.32,24
7.8,1,4,1,1,3,2,28,87,97,1.02,94
6.7,1,6,1,3,3,6,1,79,97,2.8,172
1.1,1,5,2,2,3,3,1,12,100,1.55,32
2.1,34,6,1,2,3,4,2,2,90,0.47,502
4.6,8,16,3,4,8,1,2,4,100,2.11,401
2.6,1,4,1,2,4,4,2,63,95,2.55,30
4.4,3,4,1,1,3,2,1,52,99,2.89,65
4.7,1,6,1,3,6,3,1,64,99,9.65,121
10.1,11,3,2,1,1,2,1,8,100,0.68,84
5.9,6,2,1,0,1,1,1,263,96,7.98,92
6.4,2,8,1,3,3,8,2,124,97,3.5,152
0.8,6,5,1,2,2,4,3,10,100,1.29,145
1,2,5,1,1,2,1,2,53,96,4.76,222
7.3,10,2,1,1,1,1,60,3,100,0.18,152
7.4,77,4,1,1,2,1,31,7,93,0.11,129
5.4,2,4,1,1,1,1,2,14,97,1.54,115
0.4,0,2,1,1,1,1,1,2,100,0.66,41
2,22,16,2,4,11,12,1,24,98,2.72,381
2.3,2,6,2,3,3,6,2,98,98,3.93,147
3.9,2,8,2.5,3,4,4,2,73,96,2.04,173
4.1,1,2,1,1,0,1,1,11,92,4.18,80
1.7,117,6,2,2,2,1,1,20,98,3.47,256
2.8,4,2,1,1,1,1,1,1,100,0.06,54
4.3,53,16,3,4,10,1,1,20,92,1.05,888
1.9,4,2,1.5,1,1,1,2,1,100,0.21,51
1.9,6,4,1,2,2,2,2,7,80,0.73,151
0.5,0,4,1,1,2,4,2,21,99,4.2,71
5.9,1,4,1,1,2,1,2,17,96,2.79,61
5.8,2,2,1,1,1,1,1,10,85,1.34,59
6.6,1283,2,1,0,1,2,2,2,100,0.21,143
1.1,2,4,1,1,2,3,3,8,90,2.31,75
3.8,1,5,1,2,3,3,1,75,98,4.46,90
5.9,3,6,2,2,2,5,2,6,87,0.55,131
2.6,1,5,1,1,3,2,2,54,100,1.95,100
2.7,1,9,2,4,4,8,2,86,97,2.81,212
4.6,2,3,1,1,1,2,2,201,97,3.67,83
1.1,2,6,1,2,3,2,3,40,95,4.08,128
4.9,2,6,2,3,3,6,3,146,98,2.72,278
6.8,1,1,1,1,1,1,3,19,100,1.02,102
6.2,1,3,1,1,1,3,3,19,98,0.36,121
2.3,2,2,2,1,1,1,2,25,100,1.04,143
5.1,1,4,1,2,2,1,2,25,98,2.82,111
7,4,3,1,1,2,1,2,177,95,3.33,76
3.5,4,2,1,1,1,1,1,24,96,1.72,35
6.9,7,2,1,1,1,1,2,21,98,0.31,98
8.2,2,4,1,1,2,1,1,131,87,3.13,134
3.5,1,2,0.5,1,1,2,1,39,98,1.35,109
5,1,2,1,1,1,1,2,73,97,3.84,94
3.9,1,4,1,2,2,4,1,58,98,1.93,94
4,0,3,1,1,1,2,2,5,100,1.5,48
3.5,3,1,1,1,1,1,2,40,99,0.95,48
0.9,20,2,1,1,1,1,1,22,97,5.04,504
5.8,2,4,1,1,2,4,3,174,89,3.03,73
8.8,12,2,2,1,2,1,2,1,100,1,15
5.9,1,10,2,3,3,4,1,55,98,1.22,153
6.3,2,2,1,2,2,1,30,5,95,0.13,73
5,0,7,1,3,4,4,2,24,100,3.56,153
4.5,4,4,1,1,1,1,1,19,85,0.73,120
6.7,12,2,2,1,4,1,5,71,94,1.68,42
6.1,2,4,1,0,2,1,2,42,93,3.91,52
6.2,13,2,1,1,4,1,2,65,97,2.07,42
4.1,24,1,1,1,4,1,7,22,95,0.58,153
1.7,1,8,2,3,5,6,2,105,96,5.29,272
6.4,36,2,1,0,1,1,31,2,100,0.18,73
8.5,1,10,3.5,5,5,1,2,23,100,0.57,575
2.6,2,4,1,1,1,2,2,88,97,3.96,58
5.9,1,2,1,1,1,1,2,3,100,0.1,152
7.4,0,8,2,5,5,6,4,4,100,0.26,97
6.6,1283,4,2,2,2,4,2,39,90,2,253
7.4,12,4,1,0,2,1,2,46,96,2.46,181
1.2,1,12,1,4,5,8,2,28,98,2.22,133
4.4,0,4,1.5,2,3,1,32,1,80,0.2,88
4.4,1,4,1,1,1,2,1,163,98,5.1,65
2.6,4,4,1,1,1,1,1,29,89,1.57,82
3.9,1,4,1,3,3,3,1,78,97,1.93,103
4.2,1,4,1,2,2,2,1,23,100,0.5,151
7.7,1,4,1,0,2,2,1,99,99,2.76,122
1,5,8,1,3,4,6,1,23,98,7.19,112
3.3,1,8,2,3,4,6,2,65,97,3.54,305
5.3,1,4,1,1,2,1,2,78,95,2.66,122
1.2,1,4,1,1,1,1,1,26,98,2.27,95
2.6,6,12,2,4,7,12,3,62,99,2.3,249
2.5,4,4,1,2,4,2,2,23,93,2.71,83
0.8,3,2,2,1,2,2,1,3,100,0.45,102
3.2,4,6,2,2,3,6,1,70,95,3.66,122
5.6,1,2,1,1,1,1,1,171,99,4.92,54
9.5,10,1,1,1,1,1,21,10,100,0.22,61
